,Highest,Open,Close
0,21906.32,21625.19,21862.55
0,22090.0,21862.02,21783.54
0,21894.99,21782.37,21773.97
0,22319.08,21774.63,22199.84
0,24380.0,22199.84,24324.05
0,25250.0,24322.87,23517.72
0,25021.11,23517.72,24569.97
0,24877.0,24568.24,24631.95
0,25192.0,24632.05,24271.76
0,25121.23,24272.51,24842.2
0,25250.0,24843.89,24452.16
0,24476.05,24450.67,24182.21
0,24599.59,24182.21,23940.2
0,24132.35,23940.2,23185.29
0,23219.13,23184.04,23157.07
0,23689.99,23157.07,23554.85
0,23897.99,23554.85,23492.09
0,23600.0,23492.09,23141.57
0,24000.0,23141.57,23628.97
0,23796.93,23629.76,23465.32
0,23476.95,23465.32,22354.34
0,22410.0,22354.34,22346.57
0,22662.09,22346.57,22430.24
0,22602.19,22430.24,22410.0
0,22557.91,22409.41,22197.96
0,22287.0,22198.56,21705.44
0,21834.99,21704.37,20362.22
0,20367.78,20362.21,20150.69
0,20686.51,20150.69,20455.73
0,22150.0,20455.73,21997.11
0,24500.0,21998.05,24113.48
0,26386.87,24112.27,24670.41
0,25196.97,24670.41,24285.66
0,25167.4,24285.66,24998.78
0,27756.84,24998.78,27395.13
0,27724.85,27395.13,26907.49
0,28390.1,26907.49,27972.87
0,28472.0,27972.87,27717.01
0,28438.55,27717.01,28105.47
0,28868.05,28107.81,27250.97
0,28750.0,27250.97,28295.41
0,28374.3,28295.42,27454.47
0,27787.33,27454.46,27462.95
0,28194.4,27462.96,27968.05
0,28023.86,27968.05,27124.91
0,27520.0,27124.9,27261.07
0,28650.0,27261.06,28348.6
0,29184.68,28348.6,28028.53
0,28656.69,28028.53,28465.36
0,28819.71,28465.36,28452.73
0,28530.0,28452.74,28171.87
0,28500.99,28171.87,27800.0
0,28444.44,27800.0,28165.47
0,28775.0,28165.47,28170.01
0,28182.05,28170.01,28033.82
0,28100.0,28033.83,27906.33
0,28154.99,27906.34,27938.38
0,28530.0,27938.38,28323.76
0,29770.0,28323.76,29637.34
0,30550.0,29637.35,30200.42
0,30486.0,30200.43,29888.07
0,30595.0,29888.07,30373.84
0,31000.0,30373.84,30466.93
0,30595.6,30466.93,30295.09
0,30549.99,30295.1,30304.65
0,30316.06,30304.66,29430.27
0,30485.0,29430.27,30380.01
0,30413.53,30380.01,28797.1
0,29088.3,28797.1,28243.65
0,28374.02,28243.65,27262.84
0,27882.72,27262.84,27816.85
0,27816.85,27816.85,27590.6
0,28000.0,27590.59,27510.93
0,28399.99,27510.93,28300.79
0,30036.0,28300.8,28415.29
0,29890.0,28415.29,29472.77
0,29599.54,29472.77,29311.7
0,29448.88,29311.69,29230.45
0,29969.39,29230.45,29233.21
0,29337.34,29233.2,28068.26
0,28879.88,28068.26,28669.86
0,29266.66,28669.85,29026.16
0,29379.83,29026.16,28838.16
0,29677.0,28838.16,29505.61
0,29820.0,29505.6,28848.2
0,29138.29,28848.19,28430.1
0,28631.01,28430.09,27668.79
0,27818.0,27668.8,27628.27
0,28331.42,27628.28,27598.75
0,27630.14,27598.74,26968.62
0,27091.12,26968.61,26795.01
0,27045.45,26795.01,26775.28
0,27200.0,26775.27,26917.62
0,27663.59,26917.61,27162.14
0,27296.89,27162.15,27033.84
0,27500.0,27033.85,27405.61
0,27485.33,27405.62,26821.28
0,27183.6,26821.28,26880.26
0,27150.0,26880.26,27102.43
0,27277.55,27102.42,26747.78
0,27099.89,26747.78,26849.27
0,27495.83,26849.28,27219.61
0,27219.61,27219.61,26329.01
0,26631.98,26329.0,26473.79
0,26932.16,26473.8,26705.92
0,26895.0,26705.93,26854.27
0,28261.32,26854.28,28065.0
0,28447.14,28065.01,27736.4
0,28038.59,27736.39,27694.4
0,27835.51,27694.39,27210.35
0,27350.0,27210.36,26817.93
0,27300.0,26817.93,27242.59
0,27333.29,27242.59,27069.22
0,27455.02,27069.22,27115.21
0,27129.33,27115.2,25728.2
0,27355.33,25728.2,27230.08
0,27391.77,27230.07,26339.34
0,26810.0,26339.34,26498.61
0,26783.33,26498.62,26477.81
0,26533.87,26477.8,25841.21
0,26206.88,25841.22,25925.55
0,26106.48,25925.54,25905.19
0,26433.21,25905.2,25934.25
0,26098.0,25934.24,25128.6
0,25759.01,25128.6,25598.49
0,26518.0,25598.49,26345.0
0,26839.99,26345.01,26516.99
0,26700.0,26516.99,26339.97
0,27068.09,26339.98,26844.35
0,28402.74,26844.35,28307.99
0,30800.0,28308.0,29993.89
0,30500.0,29993.89,29884.92
0,31431.94,29884.92,30688.5
0,30800.0,30688.51,30527.43
0,31046.01,30527.44,30462.66
0,30666.0,30462.67,30267.99
0,30994.97,30267.99,30692.44
0,30709.74,30692.44,30077.41
0,30843.98,30077.4,30447.31
0,31282.0,30447.31,30472.0
0,30661.6,30471.99,30585.9
0,30791.0,30585.9,30617.03
0,31380.0,30617.02,31156.2
0,31350.69,31156.2,30766.51
0,30878.07,30766.52,30504.81
0,31500.0,30504.8,29895.43
0,30449.0,29895.42,30344.7
0,30386.81,30344.7,30284.63
0,30445.52,30284.63,30160.71
0,31045.78,30160.71,30411.57
0,30813.63,30411.57,30622.1
0,30983.25,30622.1,30380.0
0,31804.2,30380.0,31454.23
0,31630.0,31454.23,30312.01
0,30390.9,30312.0,30289.52
0,30441.46,30289.52,30231.99
0,30336.96,30232.0,30138.0
0,30239.78,30138.01,29859.13
0,30189.09,29859.14,29909.21
0,30417.46,29909.21,29800.0
0,30061.7,29800.0,29901.72
0,29999.0,29901.72,29794.0
0,30350.0,29793.99,30083.75
0,30099.58,30083.75,29176.5
0,29376.0,29176.5,29228.91
0,29690.0,29228.91,29351.96
0,29567.49,29351.95,29222.78
0,29542.22,29222.78,29314.14
0,29406.92,29314.14,29352.9
0,29449.0,29352.9,29281.09
0,29530.0,29281.09,29232.25
0,29739.25,29232.26,29705.99
0,30047.5,29705.99,29186.01
0,29433.33,29186.0,29193.64
0,29333.08,29193.65,29113.99
0,29152.23,29114.0,29072.13
0,29205.09,29072.13,29088.42
0,29276.78,29088.43,29211.06
0,30244.0,29211.06,29770.42
0,29914.19,29770.41,29836.29
