,Highest,Open,Close
0,2035.23,1786.03,1995.5
0,2046.0,1995.5,2024.56
0,2130.9,2024.27,2124.25
0,2199.5,2124.26,2184.75
0,2197.41,2184.9,2189.79
0,2433.65,2189.82,2228.08
0,2319.26,2227.81,2299.49
0,2345.0,2299.47,2300.9
0,2400.0,2300.9,2382.92
0,2471.7,2382.93,2461.81
0,2553.86,2461.77,2531.05
0,2697.61,2531.1,2555.69
0,2666.0,2555.5,2606.93
0,2632.44,2606.92,2509.04
0,2772.71,2508.51,2724.78
0,2843.98,2724.55,2826.99
0,2946.75,2827.01,2891.58
0,3171.0,2891.54,3160.31
0,3189.99,3160.48,3011.85
0,3186.0,3011.84,3160.52
0,3233.0,3160.51,3141.66
0,3274.0,3141.14,3160.5
0,3239.0,3160.4,3045.96
0,3327.83,3046.11,3322.32
0,3330.98,3322.33,3263.16
0,3320.0,3263.16,3307.09
0,3335.0,3307.35,3146.53
0,3290.0,3147.18,3011.72
0,3125.81,3011.73,3014.55
0,3188.0,3014.18,3184.12
0,3300.0,3184.11,3284.82
0,3309.16,3284.81,3223.43
0,3272.0,3223.36,3238.0
0,3377.89,3238.0,3321.28
0,3357.85,3321.28,3170.62
0,3248.0,3170.63,3226.87
0,3250.0,3226.88,3093.2
0,3280.0,3093.06,3273.45
0,3287.0,3273.89,3244.48
0,3285.0,3244.75,3223.47
0,3347.95,3223.47,3229.64
0,3476.0,3229.14,3429.2
0,3842.0,3429.19,3826.82
0,3836.8,3826.82,3785.82
0,4027.88,3785.82,3938.11
0,3970.0,3938.11,3885.52
0,3980.0,3885.61,3950.29
0,3970.0,3950.28,3926.77
0,3947.15,3926.67,3434.57
0,3560.0,3434.84,3499.0
0,3567.06,3499.01,3424.93
0,3514.11,3424.94,3208.86
0,3348.37,3208.85,3267.21
0,3474.16,3267.1,3404.21
0,3430.3,3404.3,3285.35
0,3437.05,3285.09,3434.37
0,3616.16,3434.37,3613.55
0,3676.28,3613.55,3567.98
0,3594.17,3567.97,3399.81
0,3541.96,3399.89,3435.64
0,3456.53,3435.64,3328.62
0,3347.82,3328.57,2977.28
0,3105.83,2977.32,2765.9
0,3088.88,2766.72,3076.92
0,3174.5,3076.92,3152.5
0,3158.52,3152.41,2928.53
0,2967.52,2928.22,2921.73
0,3115.51,2921.84,3059.37
0,3164.94,3059.36,2925.59
0,2970.82,2924.76,2804.91
0,2950.0,2805.15,2850.45
0,3048.42,2850.45,3000.61
0,3330.0,3000.62,3309.91
0,3469.0,3309.91,3387.76
0,3488.0,3387.77,3417.73
0,3437.19,3417.73,3386.31
0,3545.0,3386.31,3515.27
0,3632.11,3515.48,3574.89
0,3653.98,3574.88,3587.47
0,3695.0,3587.47,3563.13
0,3635.0,3563.13,3574.82
0,3604.0,3574.83,3414.22
0,3623.8,3414.22,3542.12
0,3547.11,3542.12,3491.46
0,3613.0,3491.43,3607.42
0,3824.0,3607.41,3790.82
0,3907.77,3790.82,3868.99
0,3971.0,3868.38,3829.96
0,3919.19,3829.96,3846.85
0,3893.14,3847.0,3744.96
0,3886.89,3744.96,3877.03
0,4169.0,3876.98,4161.15
0,4375.0,4161.37,4052.99
0,4167.41,4053.0,3972.2
0,4172.0,3972.19,4167.12
0,4186.57,4167.13,4082.33
0,4236.0,4082.33,4220.37
0,4297.0,4220.36,4131.52
0,4307.0,4131.52,3922.0
0,4295.0,3921.99,4286.02
0,4460.47,4286.01,4418.89
0,4434.06,4418.89,4322.68
0,4399.14,4322.68,4287.21
0,4386.58,4287.48,4319.43
0,4599.6,4319.43,4589.89
0,4665.87,4589.68,4603.35
0,4606.65,4603.35,4532.32
0,4570.05,4532.31,4474.24
0,4530.0,4474.24,4518.0
0,4637.98,4518.0,4612.59
0,4822.97,4612.59,4807.98
0,4838.28,4807.98,4732.33
0,4868.0,4732.33,4628.78
0,4779.0,4628.68,4719.0
0,4809.71,4719.0,4665.46
0,4707.6,4665.47,4644.28
0,4696.05,4644.27,4626.5
0,4772.01,4626.5,4563.78
0,4563.77,4563.77,4209.76
0,4299.91,4209.59,4287.8
0,4344.81,4288.07,3996.9
0,4308.97,3996.9,4294.76
0,4435.88,4294.75,4412.17
0,4451.0,4412.17,4258.31
0,4320.0,4259.7,4085.97
0,4385.59,4086.28,4339.44
0,4373.94,4339.45,4269.36
0,4550.0,4270.1,4524.85
0,4551.0,4524.48,4041.2
0,4183.66,4041.2,4095.29
0,4298.51,4095.29,4294.78
0,4458.92,4294.77,4444.53
0,4753.0,4444.54,4630.26
0,4778.75,4630.25,4582.95
0,4634.83,4582.95,4511.21
0,4654.88,4511.35,4215.73
0,4238.59,4215.01,4117.25
0,4248.19,4117.25,4196.44
0,4376.15,4196.44,4347.59
0,4425.0,4347.57,4306.4
0,4450.49,4306.4,4436.91
0,4488.0,4436.91,4105.64
0,4231.08,4105.64,3897.94
0,4097.08,3898.31,4089.37
0,4173.63,4089.68,4130.0
0,4142.75,4130.0,3781.93
0,3882.74,3781.92,3858.99
0,4092.22,3858.99,4019.08
0,4113.43,4019.54,3958.11
0,3994.1,3959.11,3875.42
0,3996.93,3875.43,3959.93
0,4032.43,3959.93,3924.14
0,3983.37,3924.14,3944.73
0,4063.0,3944.72,4014.15
0,4074.87,4014.41,3979.51
0,4150.0,3979.51,4111.41
0,4134.84,4111.41,4046.36
0,4137.91,4046.35,4094.83
0,4105.0,4094.36,4063.56
0,4127.46,4063.57,4037.23
0,4037.23,4037.22,3792.75
0,3827.78,3792.75,3630.19
0,3769.1,3630.18,3709.27
0,3815.0,3709.27,3676.23
0,3776.45,3676.22,3765.54
0,3857.44,3765.54,3828.27
0,3853.09,3828.11,3765.89
0,3900.73,3765.89,3785.11
0,3848.0,3785.1,3540.63
0,3550.43,3539.82,3406.81
0,3416.76,3406.81,3199.24
0,3250.0,3198.68,3080.95
0,3211.72,3080.98,3151.97
0,3185.0,3151.97,3082.68
0,3263.54,3082.87,3239.72
0,3411.43,3239.73,3371.26
0,3410.0,3371.6,3240.61
0,3342.79,3240.61,3307.42
0,3371.64,3307.42,3326.04
0,3393.6,3326.51,3346.88
0,3357.57,3346.89,3209.67
0,3243.87,3209.68,3159.85
0,3174.87,3159.85,3084.02
0,3273.37,3084.02,3001.48
0,3034.12,3001.48,2568.15
0,2626.0,2567.47,2412.18
0,2556.78,2412.18,2539.01
0,2539.75,2539.0,2439.29
0,2506.55,2439.56,2458.83
0,2722.0,2459.04,2462.99
0,2521.0,2463.0,2424.25
0,2558.98,2424.02,2544.99
0,2636.66,2544.99,2601.43
0,2640.0,2601.43,2601.68
0,2706.77,2601.67,2686.94
0,2813.0,2686.94,2787.23
0,2810.88,2787.48,2680.67
0,2726.64,2680.25,2695.46
0,2995.0,2695.21,2994.99
0,3060.47,2994.99,3012.65
0,3074.56,3012.64,3054.99
0,3186.0,3055.0,3139.77
0,3232.87,3139.77,3116.69
0,3269.7,3116.69,3243.94
0,3283.66,3243.6,3072.49
0,3138.62,3072.36,2927.54
0,2985.98,2927.54,2918.88
0,2954.4,2918.58,2871.13
0,2964.97,2871.14,2929.75
0,3196.19,2929.75,3183.52
0,3186.77,3183.53,3122.3
0,3160.0,3122.31,2891.87
0,2943.97,2891.88,2779.48
0,2830.96,2779.3,2763.63
0,2764.64,2763.63,2621.99
0,2759.51,2621.99,2568.02
0,2665.74,2568.03,2636.29
0,2753.55,2636.28,2579.71
0,2740.0,2579.7,2596.2
0,2834.97,2596.26,2768.49
0,2878.0,2768.05,2779.47
0,2836.33,2779.47,2616.79
0,2951.6,2616.79,2920.95
0,3037.94,2920.83,2976.33
0,3043.91,2976.33,2947.3
0,2970.97,2947.31,2833.99
0,2836.17,2834.0,2622.1
0,2685.12,2622.11,2665.15
0,2676.29,2665.16,2551.29
0,2649.0,2551.3,2491.12
0,2624.0,2491.12,2575.97
0,2775.85,2575.98,2726.98
0,2733.25,2726.98,2606.7
0,2676.78,2606.69,2556.86
0,2616.79,2556.86,2568.8
0,2603.32,2568.8,2515.65
0,2609.6,2515.66,2589.41
0,2669.0,2589.42,2617.73
0,2788.0,2617.74,2773.81
0,2836.0,2773.8,2811.92
0,2984.0,2811.91,2938.92
0,2987.7,2938.84,2950.84
0,2964.17,2950.85,2861.38
0,2960.57,2861.39,2890.03
0,3052.85,2890.03,2969.64
0,3045.2,2969.64,3036.0
0,3129.11,3035.99,3110.76
0,3193.28,3110.75,3102.14
0,3153.2,3102.13,3145.0
0,3299.37,3145.01,3295.65
0,3431.15,3295.65,3332.92
0,3481.87,3332.91,3400.51
0,3446.9,3400.51,3385.79
0,3444.83,3385.8,3281.51
0,3481.29,3281.51,3455.21
0,3532.2,3455.2,3443.77
0,3580.34,3443.77,3521.91
0,3547.0,3521.9,3519.5
0,3555.0,3519.5,3406.99
0,3407.5,3407.0,3168.51
0,3268.98,3168.52,3227.19
0,3314.02,3227.2,3192.39
0,3268.4,3192.39,3258.57
0,3307.22,3258.57,3203.04
0,3213.63,3203.04,2979.74
0,3085.0,2979.75,3027.66
0,3128.97,3027.65,3118.28
0,3145.0,3118.28,3021.98
0,3060.92,3021.98,3040.56
0,3086.1,3040.57,3059.3
0,3083.0,3059.3,2988.06
0,3069.6,2988.07,3055.56
0,3131.0,3055.56,3101.77
0,3166.5,3101.74,3076.04
0,3180.0,3076.03,2983.58
0,3034.32,2983.57,2962.39
0,2978.03,2962.39,2933.03
0,2967.06,2933.04,2921.0
0,3025.65,2920.99,3006.62
0,3039.54,3006.63,2809.67
0,2919.87,2809.68,2888.96
0,2980.0,2888.95,2936.93
0,2946.46,2936.92,2817.13
0,2841.63,2817.13,2726.66
0,2849.9,2726.67,2824.81
0,2894.22,2824.81,2856.54
0,2861.47,2856.54,2781.7
0,2965.85,2781.7,2940.64
0,2954.65,2940.65,2747.97
0,2758.18,2747.96,2692.85
0,2704.36,2692.86,2635.34
0,2642.0,2635.35,2519.71
0,2530.78,2519.71,2228.55
0,2457.34,2229.0,2342.05
0,2451.37,2342.04,2084.99
0,2195.0,2084.99,1960.22
0,2147.54,1960.22,2009.69
0,2070.06,2009.69,2056.48
0,2167.0,2056.47,2145.29
0,2145.29,2145.29,2023.66
0,2122.42,2023.66,2090.72
0,2110.72,2090.72,1915.11
0,2040.39,1915.11,2019.55
0,2064.0,2019.55,1959.08
0,1990.86,1959.08,1975.07
0,2056.41,1975.06,2043.19
0,2088.5,2043.19,1973.32
0,1993.83,1973.33,1979.41
0,2022.34,1979.4,1942.63
0,1966.01,1942.64,1792.23
0,1822.26,1792.24,1727.27
0,1808.98,1727.26,1792.22
0,1827.4,1792.21,1813.64
0,2013.0,1813.64,1998.78
0,2016.45,1998.78,1941.9
0,1972.58,1941.9,1817.95
0,1853.05,1817.96,1834.08
0,1843.91,1834.09,1775.12
0,1816.0,1775.13,1804.58
0,1830.17,1804.58,1806.23
0,1920.0,1806.22,1859.84
0,1874.98,1859.84,1813.33
0,1838.77,1813.33,1791.88
0,1833.0,1791.88,1788.81
0,1804.32,1788.8,1662.91
0,1682.21,1662.91,1532.89
0,1547.0,1532.89,1434.84
0,1455.0,1434.84,1209.82
0,1268.45,1209.35,1208.9
0,1250.0,1208.9,1237.52
0,1257.85,1237.53,1068.5
0,1118.0,1068.5,1086.94
0,1097.58,1086.93,995.13
0,1158.62,995.12,1128.53
0,1170.0,1128.53,1128.24
0,1194.0,1128.24,1125.85
0,1127.33,1125.86,1050.19
0,1155.0,1050.19,1144.72
0,1245.43,1144.71,1225.02
0,1256.77,1225.02,1242.36
0,1280.0,1242.31,1197.79
0,1238.93,1197.79,1192.51
0,1237.99,1192.51,1144.05
0,1156.8,1144.05,1100.21
0,1106.62,1100.21,1071.01
0,1117.0,1071.02,1059.73
0,1078.88,1059.73,1067.01
0,1088.34,1067.01,1074.26
0,1160.9,1074.26,1151.0
0,1174.9,1151.01,1132.5
0,1205.0,1132.51,1186.57
0,1254.29,1186.57,1237.49
0,1276.46,1237.49,1214.04
0,1235.4,1214.03,1217.02
0,1219.95,1217.02,1168.36
0,1171.29,1168.37,1096.4
0,1098.26,1096.37,1038.58
0,1119.18,1038.58,1115.0
0,1214.65,1115.01,1193.42
0,1287.82,1193.42,1231.25
0,1422.91,1231.25,1355.85
0,1387.0,1355.84,1338.65
0,1597.47,1338.65,1581.04
0,1631.0,1581.03,1542.32
0,1620.4,1542.33,1521.58
0,1605.98,1521.63,1575.45
0,1650.05,1575.45,1535.27
0,1596.51,1535.27,1548.67
0,1664.34,1548.66,1597.7
0,1609.55,1597.7,1440.79
0,1454.11,1440.79,1449.12
0,1644.44,1449.12,1635.74
0,1784.79,1635.74,1724.52
0,1765.99,1724.52,1721.68
0,1744.85,1721.68,1697.0
0,1754.69,1697.0,1678.12
0,1704.68,1678.12,1630.28
0,1678.0,1630.28,1630.91
0,1685.03,1630.91,1618.16
0,1662.79,1618.16,1607.96
0,1742.07,1607.97,1736.81
0,1749.93,1736.81,1690.6
0,1729.79,1690.6,1700.19
0,1818.0,1700.2,1777.05
0,1790.83,1777.05,1702.76
0,1885.0,1702.76,1853.57
0,1942.0,1853.58,1880.19
0,1964.71,1880.19,1958.28
0,2020.0,1958.28,1983.55
0,2030.0,1983.55,1935.31
0,2012.47,1935.32,1899.06
0,1915.0,1899.05,1876.67
0,1959.43,1876.67,1834.25
0,1882.37,1834.24,1846.39
0,1848.0,1846.39,1609.01
0,1657.08,1609.0,1576.04
0,1646.52,1576.03,1618.13
0,1629.72,1618.13,1624.66
0,1676.07,1624.65,1665.41
0,1694.13,1665.4,1656.56
0,1722.0,1656.56,1695.11
0,1706.45,1695.11,1508.18
0,1518.42,1508.18,1491.06
0,1511.0,1491.06,1426.76
0,1559.99,1426.76,1551.8
0,1606.13,1551.79,1524.59
0,1619.78,1524.59,1554.1
0,1599.0,1554.11,1586.16
0,1650.0,1586.17,1575.35
0,1582.71,1575.35,1557.46
0,1583.66,1557.45,1579.28
0,1631.99,1579.29,1617.8
0,1687.4,1617.8,1559.01
0,1657.5,1559.01,1630.0
0,1663.56,1630.0,1635.37
0,1746.13,1635.37,1718.23
0,1789.0,1718.24,1774.12
0,1789.0,1774.12,1766.11
0,1783.0,1766.12,1716.37
0,1760.51,1716.37,1574.4
0,1647.01,1574.4,1638.39
0,1655.2,1638.4,1472.75
0,1483.35,1472.76,1433.9
0,1476.13,1433.9,1468.83
0,1469.63,1468.82,1334.51
0,1393.35,1334.51,1375.98
0,1384.78,1375.98,1322.93
0,1408.9,1322.94,1245.78
0,1350.08,1245.79,1326.46
0,1360.0,1326.47,1327.25
0,1349.33,1327.24,1317.13
0,1337.0,1317.13,1294.63
0,1340.42,1294.62,1336.17
0,1400.0,1336.17,1328.02
0,1355.7,1328.01,1337.2
0,1352.02,1337.2,1335.7
0,1373.19,1335.69,1328.72
0,1333.69,1328.71,1311.79
0,1317.93,1311.79,1276.72
0,1329.9,1276.72,1323.09
0,1369.55,1323.1,1361.49
0,1364.77,1361.5,1352.2
0,1383.99,1352.2,1352.06
0,1361.75,1352.07,1331.1
0,1337.35,1331.1,1315.48
0,1329.0,1315.48,1323.13
0,1338.0,1323.13,1290.03
0,1298.0,1290.03,1280.11
0,1306.87,1280.11,1294.44
0,1301.58,1294.44,1287.08
0,1343.12,1287.08,1296.27
0,1301.69,1296.26,1274.92
0,1315.35,1274.93,1305.95
0,1338.57,1305.96,1331.4
0,1341.73,1331.39,1310.71
0,1313.5,1310.71,1285.09
0,1310.87,1285.09,1282.57
0,1306.97,1282.57,1299.75
0,1320.2,1299.76,1313.61
0,1371.55,1313.62,1364.2
0,1370.6,1364.19,1343.61
0,1525.16,1343.61,1459.74
0,1594.99,1459.74,1566.1
0,1578.58,1566.11,1514.05
0,1574.9,1514.04,1554.41
0,1663.06,1554.4,1619.55
0,1640.06,1619.55,1590.44
0,1635.8,1590.45,1572.69
0,1612.92,1572.69,1578.48
0,1621.68,1578.47,1518.34
0,1559.01,1518.33,1531.01
0,1680.0,1531.01,1644.78
0,1666.97,1644.78,1626.98
0,1639.02,1626.98,1568.29
0,1608.04,1568.25,1568.1
0,1579.98,1568.09,1334.77
0,1337.16,1334.78,1102.73
0,1350.0,1102.73,1299.28
0,1310.0,1299.28,1289.28
0,1292.16,1289.35,1257.25
0,1274.23,1257.25,1221.49
0,1291.2,1221.5,1243.28
0,1291.0,1243.29,1253.23
0,1268.67,1253.22,1216.17
0,1228.22,1216.16,1200.43
0,1234.0,1200.42,1212.58
0,1235.0,1212.58,1217.67
0,1227.07,1217.67,1142.21
0,1146.99,1142.21,1107.34
0,1146.13,1107.34,1139.6
0,1190.0,1139.59,1184.52
0,1217.71,1184.52,1203.73
0,1207.77,1203.72,1199.3
0,1235.66,1199.29,1205.6
0,1223.33,1205.61,1193.88
0,1199.25,1193.88,1167.77
0,1228.37,1167.77,1216.49
0,1309.77,1216.49,1294.46
0,1299.9,1294.46,1276.41
0,1297.18,1276.4,1295.59
0,1309.0,1295.58,1240.51
0,1287.19,1240.5,1279.41
0,1305.11,1279.4,1259.41
0,1274.76,1259.41,1271.32
0,1278.69,1271.31,1231.18
0,1292.58,1231.18,1280.18
0,1296.64,1280.18,1263.1
0,1283.61,1263.11,1266.35
0,1284.75,1266.35,1263.01
0,1278.9,1263.0,1275.4
0,1349.0,1275.41,1320.69
0,1352.72,1320.69,1307.44
0,1311.14,1307.45,1266.54
0,1280.06,1266.53,1166.83
0,1190.03,1166.82,1187.16
0,1199.54,1187.16,1183.06
0,1195.0,1183.06,1167.82
0,1230.47,1167.82,1216.94
0,1223.39,1216.95,1213.78
0,1237.99,1213.78,1217.71
0,1231.99,1217.72,1219.99
0,1227.99,1219.98,1220.41
0,1225.0,1220.42,1218.51
0,1231.09,1218.52,1228.11
0,1233.73,1228.12,1211.55
0,1215.78,1211.55,1190.15
0,1206.57,1190.15,1200.49
0,1202.15,1200.48,1199.99
0,1208.46,1199.98,1196.13
0,1204.67,1196.13,1200.34
0,1224.29,1200.33,1214.0
0,1219.89,1213.99,1214.55
0,1272.6,1214.56,1256.9
0,1259.95,1256.91,1251.24
0,1276.7,1251.25,1269.14
0,1271.09,1269.13,1264.07
0,1296.0,1264.06,1290.16
0,1344.91,1290.15,1320.39
0,1347.69,1320.4,1335.62
0,1398.0,1335.63,1389.39
0,1438.0,1389.4,1415.92
0,1464.0,1415.91,1451.2
0,1599.98,1451.21,1549.9
0,1566.66,1549.91,1552.52
0,1604.5,1552.52,1576.94
0,1609.0,1576.94,1565.57
0,1610.0,1565.56,1511.43
0,1564.43,1511.44,1551.09
0,1669.9,1551.09,1658.52
0,1679.26,1658.53,1626.66
0,1663.89,1626.65,1627.44
0,1648.09,1627.43,1626.29
0,1641.46,1626.28,1555.97
0,1641.0,1555.97,1611.94
0,1632.84,1611.95,1601.09
0,1621.0,1601.08,1597.62
0,1606.83,1597.61,1572.1
0,1660.0,1572.1,1644.72
0,1647.53,1644.73,1566.2
0,1605.18,1566.21,1585.33
0,1647.77,1585.32,1641.68
0,1714.68,1641.67,1643.12
0,1676.0,1643.12,1663.52
0,1695.29,1663.52,1666.38
0,1673.81,1666.39,1629.02
0,1658.56,1629.01,1614.29
0,1678.37,1614.28,1671.03
0,1697.91,1671.03,1650.43
0,1656.17,1650.42,1545.35
0,1555.01,1545.35,1513.06
0,1543.0,1513.05,1538.51
0,1548.02,1538.5,1514.83
0,1526.1,1514.82,1505.24
0,1569.0,1505.25,1555.71
0,1680.0,1555.7,1674.92
0,1742.97,1674.92,1637.84
0,1722.0,1637.83,1693.87
0,1713.13,1693.81,1691.62
0,1726.59,1691.62,1679.75
0,1719.89,1679.74,1703.27
